class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Hello,0.6042641997337341,1.0566343069076538,5.135080982654472e-07,0.5331677794456482,1.0166062116622925,-0.03970402106642723,0.4768259823322296,0.9297119975090027,-0.05814570188522339,0.434872031211853,0.8476771712303162,-0.0732140764594078,0.3945606052875519,0.7780392169952393,-0.08682285249233246,0.5253329277038574,0.7738440036773682,-0.02153693698346615,0.4995879828929901,0.6600680947303772,-0.04369619861245155,0.4830731153488159,0.5902687907218933,-0.06365533918142319,0.47382569313049316,0.5262841582298279,-0.07925008237361908,0.578475832939148,0.7570367455482483,-0.022821199148893356,0.5707940459251404,0.626525342464447,-0.038427043706178665,0.5664477348327637,0.5428475141525269,-0.055308811366558075,0.5642890930175781,0.4717000126838684,-0.06916619837284088,0.6286588311195374,0.7704123258590698,-0.03064752370119095,0.6310974359512329,0.6528918743133545,-0.05045114830136299,0.6345798969268799,0.5767305493354797,-0.06453000754117966,0.6369278430938721,0.5065431594848633,-0.07565110176801682,0.6762980818748474,0.8045334219932556,-0.0427674874663353,0.6961840391159058,0.7209674715995789,-0.06243084371089935,0.7122563719749451,0.6638234853744507,-0.07058344781398773,0.7277626991271973,0.6081874966621399,-0.07657518237829208
Hello,0.6042569875717163,1.0551226139068604,5.24982453953271e-07,0.532964289188385,1.0152077674865723,-0.039013348519802094,0.4759346544742584,0.9295855760574341,-0.0575343519449234,0.43401724100112915,0.8474532961845398,-0.07281014323234558,0.39424341917037964,0.7766532301902771,-0.08653851598501205,0.5243406891822815,0.7720834612846375,-0.02017209306359291,0.4984784722328186,0.6585505604743958,-0.04156317189335823,0.48205602169036865,0.58977210521698,-0.06108954921364784,0.47292402386665344,0.5264310836791992,-0.076414555311203,0.5776558518409729,0.7557101249694824,-0.021903544664382935,0.5701621770858765,0.6248059868812561,-0.03665551543235779,0.5654908418655396,0.5417302846908569,-0.05302003026008606,0.562453031539917,0.47106724977493286,-0.06656138598918915,0.6281037330627441,0.7697728276252747,-0.030205190181732178,0.6309813261032104,0.6519502401351929,-0.04944748431444168,0.6343022584915161,0.5758054256439209,-0.06317276507616043,0.6360641121864319,0.5057848691940308,-0.07408519089221954,0.6760637760162354,0.8047133088111877,-0.0427631177008152,0.6961148977279663,0.7202430963516235,-0.062255192548036575,0.7120085954666138,0.6626520752906799,-0.07027219980955124,0.7272593379020691,0.6067355871200562,-0.07611707597970963
Hello,0.5947465300559998,1.0561679601669312,5.15711406023911e-07,0.5220967531204224,1.0148859024047852,-0.037866171449422836,0.46611666679382324,0.9271321892738342,-0.05514136701822281,0.42588484287261963,0.8445279598236084,-0.06944510340690613,0.38586676120758057,0.7768524885177612,-0.08247999846935272,0.5152163505554199,0.7742003798484802,-0.019364746287465096,0.48915165662765503,0.6591914892196655,-0.04149523749947548,0.47276774048805237,0.5884720087051392,-0.06167341023683548,0.4632856547832489,0.5239033699035645,-0.07753860205411911,0.5684418678283691,0.7571866512298584,-0.021412812173366547,0.5598228573799133,0.6262548565864563,-0.03771290183067322,0.5556889772415161,0.5419272184371948,-0.05601393058896065,0.5545494556427002,0.47076794505119324,-0.07086936384439468,0.6189109086990356,0.7703393697738647,-0.02976391464471817,0.6203984022140503,0.6520719528198242,-0.050103507936000824,0.62374347448349,0.5753399729728699,-0.06560135632753372,0.6266911625862122,0.5050070881843567,-0.07770826667547226,0.6675103306770325,0.8050528168678284,-0.04213572293519974,0.6881158351898193,0.7213941812515259,-0.06227811798453331,0.7048324346542358,0.6637496948242188,-0.07120520621538162,0.7210086584091187,0.607202410697937,-0.07775799185037613
Hello,0.5954984426498413,1.0586909055709839,5.1607321438496e-07,0.5228875279426575,1.016555666923523,-0.03784370794892311,0.4665328860282898,0.9282270073890686,-0.05584552884101868,0.4241451919078827,0.8470447659492493,-0.07087408751249313,0.38331788778305054,0.7780147790908813,-0.08454573154449463,0.5153961181640625,0.7739413976669312,-0.01970486529171467,0.48947155475616455,0.6596333384513855,-0.04123808816075325,0.4728974401950836,0.589910626411438,-0.06087159737944603,0.463175892829895,0.526038408279419,-0.07632971554994583,0.5688661932945251,0.7581005096435547,-0.022307025268673897,0.560718834400177,0.6269742250442505,-0.03793537989258766,0.555345356464386,0.5428547859191895,-0.05552462488412857,0.5517539978027344,0.4714301526546478,-0.06981904059648514,0.6193834543228149,0.7722579836845398,-0.03120688907802105,0.6218754649162292,0.6536641120910645,-0.05141302943229675,0.6245605945587158,0.5763731002807617,-0.06628948450088501,0.625885009765625,0.5051515102386475,-0.07788461446762085,0.667198896408081,0.8073608875274658,-0.044103577733039856,0.6873736381530762,0.7229347229003906,-0.06434750556945801,0.7032940983772278,0.6646924614906311,-0.07280676066875458,0.718281090259552,0.6079350709915161,-0.07892243564128876
Hello,0.5901220440864563,1.0541045665740967,5.308895083544485e-07,0.5168842673301697,1.0136646032333374,-0.03903477266430855,0.460115909576416,0.9277118444442749,-0.057503003627061844,0.4186399579048157,0.8460258841514587,-0.0728016346693039,0.37798815965652466,0.777549684047699,-0.08660820126533508,0.5079350471496582,0.7746930718421936,-0.02066553384065628,0.4826461374759674,0.6589419841766357,-0.04251671954989433,0.46664977073669434,0.5886102318763733,-0.06218691170215607,0.4574173390865326,0.5241948366165161,-0.07762663066387177,0.5611967444419861,0.7568588256835938,-0.022105110809206963,0.5527999401092529,0.6258646249771118,-0.03763741999864578,0.5484374761581421,0.5417318344116211,-0.054689522832632065,0.5469006299972534,0.47003865242004395,-0.06873142719268799,0.6117316484451294,0.769099771976471,-0.029967181384563446,0.6133153438568115,0.6507903337478638,-0.04957442730665207,0.6168946027755737,0.5744243860244751,-0.06400056183338165,0.6200705766677856,0.5040532350540161,-0.07549389451742172,0.6602141857147217,0.8025467991828918,-0.042015910148620605,0.6803408265113831,0.7199737429618835,-0.061919305473566055,0.6964141130447388,0.662531852722168,-0.07049216330051422,0.7123636603355408,0.6062095761299133,-0.07677444815635681
Hello,0.5906761288642883,1.0533682107925415,5.191437253415643e-07,0.5174086689949036,1.0130887031555176,-0.03821716457605362,0.46088701486587524,0.9276447296142578,-0.05653845891356468,0.4191198945045471,0.8463115692138672,-0.0718177929520607,0.377585768699646,0.7780357599258423,-0.08577550947666168,0.50911945104599,0.7725468277931213,-0.019575783982872963,0.48214367032051086,0.6584141850471497,-0.041553795337677,0.465318500995636,0.5892320275306702,-0.061653416603803635,0.4557015597820282,0.5259122848510742,-0.07747960090637207,0.5624953508377075,0.7558472752571106,-0.02196216583251953,0.5539345741271973,0.6250419616699219,-0.038277070969343185,0.5481889247894287,0.5415164232254028,-0.05673041567206383,0.5444226861000061,0.47087106108665466,-0.07165995985269547,0.613379955291748,0.7694339156150818,-0.030689667910337448,0.6155256032943726,0.6503955125808716,-0.051462411880493164,0.6181223392486572,0.573167085647583,-0.0670309066772461,0.6194881796836853,0.5023062229156494,-0.07909294217824936,0.6621095538139343,0.8043991923332214,-0.043343234807252884,0.6820336580276489,0.7203019261360168,-0.06393056362867355,0.6971451044082642,0.6621912717819214,-0.07269088923931122,0.7112722992897034,0.6056995987892151,-0.0790485218167305
Hello,0.5859841108322144,1.048622488975525,5.249243031357764e-07,0.5143078565597534,1.0090594291687012,-0.03868221864104271,0.45749837160110474,0.9242342710494995,-0.05762665718793869,0.4160604476928711,0.8420610427856445,-0.07320377230644226,0.3750027120113373,0.7737123370170593,-0.08749530464410782,0.5023915767669678,0.7693054676055908,-0.02269267663359642,0.47724494338035583,0.6542278528213501,-0.0451713502407074,0.4611424207687378,0.5846324563026428,-0.06536264717578888,0.45155882835388184,0.5206753015518188,-0.08133790642023087,0.5559183359146118,0.7511911392211914,-0.024599958211183548,0.5472148060798645,0.6205011606216431,-0.04148386791348457,0.5426121354103088,0.5371571779251099,-0.05981670320034027,0.5403947234153748,0.4653277099132538,-0.07484231144189835,0.606645941734314,0.7633514404296875,-0.0325801819562912,0.6087741851806641,0.6442859172821045,-0.05378609895706177,0.6128038167953491,0.5674907565116882,-0.06931675225496292,0.6159519553184509,0.49606624245643616,-0.08155744522809982,0.6554002165794373,0.7973002195358276,-0.044450536370277405,0.6753631234169006,0.714602530002594,-0.06610206514596939,0.6913982629776001,0.656724750995636,-0.07562325149774551,0.7067676782608032,0.5996979475021362,-0.08244292438030243
Hello,0.588353157043457,1.0497955083847046,5.074404043625691e-07,0.5151142477989197,1.009823203086853,-0.03726281598210335,0.4570717215538025,0.9241694808006287,-0.05499524623155594,0.41546788811683655,0.8421061635017395,-0.06971821933984756,0.37439659237861633,0.7732292413711548,-0.08308763056993484,0.5039541721343994,0.7675262093544006,-0.018595116212964058,0.4773405194282532,0.6545417308807373,-0.0401332750916481,0.4603385031223297,0.5860913395881653,-0.0600617378950119,0.45039045810699463,0.5231461524963379,-0.07591218501329422,0.5571674704551697,0.7502561807632446,-0.02138064056634903,0.5484035015106201,0.6202970743179321,-0.03752749040722847,0.5427711606025696,0.5368491411209106,-0.05589203163981438,0.539211630821228,0.46615681052207947,-0.07091976702213287,0.6077108979225159,0.7633099555969238,-0.030440956354141235,0.6099754571914673,0.6452811360359192,-0.051149725914001465,0.6129773259162903,0.5683556795120239,-0.0667346715927124,0.6147047877311707,0.4979434311389923,-0.07895761728286743,0.6561800837516785,0.7979586124420166,-0.04335183650255203,0.6764193773269653,0.7141427397727966,-0.06397552788257599,0.6920616626739502,0.656283438205719,-0.07292571663856506,0.7065770030021667,0.6001458168029785,-0.07951613515615463
Hello,0.6010788679122925,1.0033124685287476,5.325250072019116e-07,0.5161262154579163,0.960960328578949,-0.026358701288700104,0.4566986858844757,0.8675724267959595,-0.036955151706933975,0.4208102524280548,0.784095048904419,-0.04694148898124695,0.3826199173927307,0.7239607572555542,-0.056560903787612915,0.5121960043907166,0.7160163521766663,-0.007888494990766048,0.4870727062225342,0.605491578578949,-0.027010774239897728,0.4721982777118683,0.5346993207931519,-0.04650028795003891,0.46202272176742554,0.4725230038166046,-0.061810292303562164,0.5632078647613525,0.6972491145133972,-0.014671064913272858,0.5548252463340759,0.5673650503158569,-0.030114751309156418,0.552460789680481,0.48333635926246643,-0.04878426715731621,0.5525223612785339,0.41366395354270935,-0.06297475099563599,0.6129639744758606,0.7068811058998108,-0.02678799442946911,0.6163994073867798,0.5867829322814941,-0.047585684806108475,0.6214553117752075,0.5094649791717529,-0.06408661603927612,0.6258549094200134,0.4394318759441376,-0.07584607601165771,0.6624217629432678,0.739274263381958,-0.041794538497924805,0.6842802166938782,0.6495791673660278,-0.06289654970169067,0.7001497745513916,0.5903831124305725,-0.07162988185882568,0.7142934203147888,0.5343270301818848,-0.0769488513469696
Hello,0.6215125322341919,0.9642347097396851,5.023804874326743e-07,0.5337009429931641,0.9243992567062378,-0.02540268562734127,0.4688621759414673,0.827319860458374,-0.034890513867139816,0.4298643171787262,0.7415951490402222,-0.04390912503004074,0.3890801966190338,0.684076726436615,-0.05248108506202698,0.5220469832420349,0.6740325093269348,-0.006157248746603727,0.49367305636405945,0.5635130405426025,-0.024354498833417892,0.4766872227191925,0.4931601583957672,-0.043176840990781784,0.46504706144332886,0.43151047825813293,-0.058054763823747635,0.5736923217773438,0.6531609892845154,-0.01296363677829504,0.5639985203742981,0.522296667098999,-0.02669655717909336,0.5595663785934448,0.43863579630851746,-0.04401545226573944,0.5576174855232239,0.36963215470314026,-0.057647816836833954,0.6245846152305603,0.6610524654388428,-0.0250544436275959,0.6272558569908142,0.5390551090240479,-0.043073657900094986,0.6296020746231079,0.4624702036380768,-0.05717076361179352,0.6315593719482422,0.3941488265991211,-0.06777394562959671,0.6748224496841431,0.6914849281311035,-0.040230948477983475,0.693581223487854,0.5979456305503845,-0.058040719479322433,0.7063705325126648,0.538221001625061,-0.06446782499551773,0.7181131839752197,0.4831446707248688,-0.06853946298360825
Hello,0.6170088052749634,0.9673272371292114,4.184772421922389e-07,0.5338140726089478,0.9281195402145386,-0.028517048805952072,0.4697588384151459,0.8331316709518433,-0.03870105743408203,0.43224605917930603,0.7478652000427246,-0.04780701547861099,0.39666903018951416,0.6828023791313171,-0.056290969252586365,0.5225585103034973,0.6720864772796631,-0.007904734462499619,0.49647819995880127,0.5624555349349976,-0.027666568756103516,0.4781666100025177,0.49444133043289185,-0.04780252277851105,0.4653339982032776,0.4337778687477112,-0.06378994882106781,0.575427770614624,0.6520785093307495,-0.014311064966022968,0.5661099553108215,0.5237535238265991,-0.029225531965494156,0.5593569278717041,0.4414146840572357,-0.047543615102767944,0.555063784122467,0.3710003197193146,-0.06242156773805618,0.6260230541229248,0.6608508229255676,-0.026601221412420273,0.6289523839950562,0.5373936891555786,-0.04624154791235924,0.6311407685279846,0.4612414836883545,-0.060740984976291656,0.632402241230011,0.3923943042755127,-0.07202126830816269,0.6745630502700806,0.6922270059585571,-0.04230666905641556,0.6933553218841553,0.600455641746521,-0.06197749450802803,0.7075119018554688,0.5404596328735352,-0.06925630569458008,0.7211242318153381,0.4846888780593872,-0.07426487654447556
Hello,0.6268340349197388,0.9206776022911072,4.972724241270043e-07,0.5406159162521362,0.8800658583641052,-0.026279056444764137,0.47497037053108215,0.7810683846473694,-0.035300254821777344,0.43538573384284973,0.6936498284339905,-0.04365486651659012,0.39455974102020264,0.632408618927002,-0.05138177052140236,0.5298047065734863,0.6257412433624268,-0.005772118456661701,0.50165855884552,0.5128442049026489,-0.022967450320720673,0.4841669201850891,0.4425937831401825,-0.04076257348060608,0.47177883982658386,0.3812928795814514,-0.05499781668186188,0.5816724896430969,0.6053676009178162,-0.011816679500043392,0.5701141953468323,0.47426778078079224,-0.024954872205853462,0.5653567314147949,0.39193207025527954,-0.041495293378829956,0.5629886984825134,0.3247757852077484,-0.05455571785569191,0.6320923566818237,0.6132488250732422,-0.023427210748195648,0.6352323293685913,0.492380291223526,-0.04181503877043724,0.6384168863296509,0.4183416962623596,-0.055554959923028946,0.6402574777603149,0.35235917568206787,-0.0657203420996666,0.6819170117378235,0.6427769660949707,-0.038211822509765625,0.7014911770820618,0.5491828918457031,-0.05663652345538139,0.7157003879547119,0.49104321002960205,-0.06332450360059738,0.7276424169540405,0.43765896558761597,-0.06748609989881516
Hello,0.6235244274139404,0.9230996966362,4.0377236132371763e-07,0.5401546955108643,0.8844096660614014,-0.028627101331949234,0.47525081038475037,0.7865765690803528,-0.03872661292552948,0.4365077018737793,0.6982320547103882,-0.047707751393318176,0.3983919024467468,0.6303781867027283,-0.05582559481263161,0.5282825231552124,0.6244044899940491,-0.007777185179293156,0.49930012226104736,0.5125827789306641,-0.026768922805786133,0.48064684867858887,0.4443036615848541,-0.04566080868244171,0.4687689542770386,0.383433073759079,-0.06078118830919266,0.5824506282806396,0.6038705706596375,-0.013801817782223225,0.5701948404312134,0.4763312339782715,-0.02816147170960903,0.562757670879364,0.3936823010444641,-0.04566926509141922,0.5579922199249268,0.3240495026111603,-0.060006819665431976,0.6340295672416687,0.6127675771713257,-0.02581603266298771,0.6347274780273438,0.4936049282550812,-0.04555891454219818,0.6374953985214233,0.42086678743362427,-0.05988577753305435,0.6393361687660217,0.35541626811027527,-0.07084612548351288,0.6832332611083984,0.6435633301734924,-0.04119257256388664,0.7013981342315674,0.5530312061309814,-0.06101230904459953,0.7169309854507446,0.49591416120529175,-0.06850230693817139,0.7316457629203796,0.44335049390792847,-0.07361069321632385
